index,Order_ID,Date,Status,Fulfilment,Sales_Channel ,ship_service_level,Style,SKU,Category,Size,ASIN,Courier_Status,Qty,currency,Amount,ship_city,ship_state,ship_postal_code,ship_country,B2B
860,407-6002733-2903540,05-25-22,Shipped,Amazon,Amazon.in,Expedited,JNE3480,JNE3480-KR-M,kurta,M,B099RJY1RY,Shipped,1,INR,249,MADIKERI,KARNATAKA,571201,IN,TRUE
861,403-1068845-1092310,05-24-22,Shipped,Amazon,Amazon.in,Expedited,SET014,SET014-KR-PP-M,Set,M,B07JNSZNV5,Shipped,1,INR,818,GHAZIABAD,UTTAR PRADESH,201012,IN,FALSE
862,407-3001310-2482707,05-23-22,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-XL,kurta,XL,B08WPZ1N4Z,Shipped,1,INR,429,Thrissur,KERALA,680596,IN,FALSE
863,407-3001310-2482707,05-22-22,Shipped,Amazon,Amazon.in,Expedited,JNE3784,JNE3784-KR-L,kurta,L,B09K3TM23D,Shipped,1,INR,458,Thrissur,KERALA,680596,IN,FALSE
864,402-9024954-3597923,05-21-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3800,JNE3800-KR-M,Western Dress,M,B09SDXQ3X9,Cancelled,0,,,HYDERABAD,TELANGANA,500043,IN,FALSE
865,404-6763777-8680366,05-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5007,MEN5007-KR-M,kurta,M,B08YYZ7YQZ,Shipped,1,INR,475,PUNE,MAHARASHTRA,411006,IN,FALSE
866,405-6167247-7769908,05-19-22,Shipped,Amazon,Amazon.in,Expedited,SET110,SET110-KR-PP-S,Set,S,B0822T2BM8,Shipped,1,INR,788,RANCHI,JHARKHAND,834001,IN,FALSE
867,404-3190952-7345128,05-18-22,Shipped,Amazon,Amazon.in,Expedited,J0339,J0339-DR-XL,Western Dress,XL,B0982ZDB2S,Shipped,1,INR,744,Bengaluru,KARNATAKA,560091,IN,FALSE
868,407-4179560-9885921,05-17-22,Shipped,Amazon,Amazon.in,Expedited,JNE3784,JNE3784-KR-XXXL,kurta,3XL,B09K4182W8,Shipped,1,INR,458,GURUGRAM,HARYANA,122018,IN,FALSE
869,405-4515494-3244302,05-16-22,Shipped,Amazon,Amazon.in,Expedited,PJNE3368,PJNE3368-KR-6XL,kurta,6XL,B09PY99SVJ,Shipped,1,INR,505,CHENNAI,TAMIL NADU,600040,IN,FALSE
870,404-0812833-5129124,05-15-22,Shipped,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-XXL,Set,XXL,B09RP8WY5J,Shipped,1,INR,1186,JAMMU,JAMMU & KASHMIR,181124,IN,FALSE
871,403-9928712-6587519,05-14-22,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-L,Set,L,B09NQ4XYV9,Shipped,1,INR,597,Dungarpur,RAJASTHAN,314031,IN,FALSE
872,404-5314568-1043519,05-13-22,Shipped,Amazon,Amazon.in,Expedited,J0301,J0301-TP-M,Top,M,B099S9DTR2,Shipped,1,INR,463,PANCHKULA,HARYANA,134117,IN,FALSE
873,402-8207665-7247536,05-12-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-XXXL,kurta,3XL,B0828PD16L,Shipped,1,INR,471,HYDERABAD,TELANGANA,500001,IN,FALSE
874,403-3814019-1141952,05-11-2022,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-M,Set,M,B09KXV4BN8,Shipped,1,INR,626,DHOLKA,Gujarat,382225,IN,FALSE
875,403-5049239-4135545,05-10-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XL,kurta,XL,B081WT6GG7,Shipped,1,INR,399,DALTONGANJ,JHARKHAND,822102,IN,FALSE
876,405-6344744-8777959,05-09-2022,Shipped,Amazon,Amazon.in,Expedited,SET110,SET110-KR-PP-L,Set,L,B0822TBFW3,Shipped,1,INR,788,BENGALURU,KARNATAKA,560094,IN,FALSE
877,405-0654626-6276321,05-08-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3894,JNE3894-TP-M,Top,M,B09TZSX6PQ,Shipped,1,INR,751,BATHINDA,PUNJAB,151001,IN,FALSE
878,403-9647049-8100304,05-07-2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3543,JNE3543-KR-XL,kurta,XL,B08HK4MG14,Unshipped,1,INR,368,LUCKNOW,UTTAR PRADESH,226026,IN,FALSE
879,407-3546546-1957155,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-M,Western Dress,M,B099NQQ79L,Shipped,1,INR,744,HYDERABAD,TELANGANA,501505,IN,FALSE
880,404-4807357-2693108,05-05-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399,Nagpur,MAHARASHTRA,440030,IN,FALSE
881,404-4911741-3341902,05-04-2022,Shipped,Amazon,Amazon.in,Expedited,MEN5027,MEN5027-KR-XL,kurta,XL,B08YYS5WM3,Shipped,1,INR,475,CHENNAI,TAMIL NADU,600028,IN,FALSE
882,404-1580706-8406729,05-03-2022,Shipped,Amazon,Amazon.in,Expedited,MEN5006,MEN5006-KR-XL,kurta,XL,B08YZ2ZXT4,Shipped,1,INR,475,CHENNAI,TAMIL NADU,600028,IN,FALSE
883,404-6525036-6681154,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3806,JNE3806-KR-L,kurta,L,B09RKC8XLG,Shipped,1,INR,521,RANCHI,JHARKHAND,834003,IN,FALSE
884,408-6862949-2369917,05-01-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3870,JNE3870-DR-XXXL,Western Dress,3XL,B09RK7CGHJ,Shipped,1,INR,721,PATNA,BIHAR,800024,IN,FALSE
885,403-4522038-5418732,06-29-22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XS,Set,XS,B08XQBXFPP,Shipped,1,INR,788,MANGALURU,KARNATAKA,575002,IN,FALSE
886,405-9510649-7934734,06-28-22,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-XXL,kurta,XXL,B08BFT4ZKX,Shipped,1,INR,486,"KAMATGI,Hunugund taluk,Bagalkot district",KARNATAKA,587120,IN,FALSE
887,408-2170248-9556321,06-27-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-L,Set,L,B09NQ44RNV,Shipped,1,INR,597,GUWAHATI,ASSAM,781017,IN,FALSE
888,171-1747399-1165911,06-26-22,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-M,Western Dress,M,B099NQQ79L,Shipped,1,INR,744,GUWAHATI,ASSAM,781015,IN,FALSE
889,408-1752203-1767518,06-25-22,Shipped,Amazon,Amazon.in,Expedited,SET349,SET349-KR-NP-XS,Set,XS,B09QJ3QY96,Shipped,1,INR,939,BENGALURU,KARNATAKA,560043,IN,FALSE
890,402-6953218-8797919,06-24-22,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-XL,kurta,XL,B08BF4PWCT,Shipped,1,INR,517,RANCHI,JHARKHAND,834009,IN,FALSE
891,407-3644990-7729144,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0343,J0343-DR-XL,Western Dress,XL,B0982Z1994,Shipped,1,INR,744,CHENNAI,TAMIL NADU,600088,IN,FALSE
892,406-9906656-5128304,06-22-22,Cancelled,Amazon,Amazon.in,Expedited,J0167,J0167-KR-S,kurta,S,B08QGPXDMY,Cancelled,0,,,KANPURKanpur,UTTAR PRADESH,208013,IN,FALSE
893,171-8345794-3569957,06-21-22,Shipped,Amazon,Amazon.in,Expedited,MEN5021,MEN5021-KR-M,kurta,M,B08YYQRS7M,Shipped,1,INR,533,BHUBANESWAR,ODISHA,751001,IN,FALSE
894,403-9545828-0603523,06-20-22,Shipped,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-M,Set,M,B099NK55YG,Shipped,1,INR,563,NEW DELHI,DELHI,110068,IN,FALSE
895,408-8140052-8753913,06-19-22,Shipped,Amazon,Amazon.in,Expedited,MEN5031,MEN5031-KR-S,kurta,S,B08YYSMBZ3,Shipped,1,INR,549,Bengaluru,KARNATAKA,560068,IN,FALSE
896,406-7221225-8921144,06-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET345,SET345-KR-NP-XL,Set,XL,B09KXWW582,Shipped,1,INR,626,NAGPUR,MAHARASHTRA,440013,IN,FALSE
897,406-4803324-2221109,06-17-22,Shipped,Amazon,Amazon.in,Expedited,SET356,SET356-KR-NP-XXXL,Set,3XL,B09QJ49VXB,Shipped,1,INR,1099,ARNI,MAHARASHTRA,445103,IN,FALSE
898,407-5470882-4765942,06-16-22,Cancelled,Merchant,Amazon.in,Standard,J0343,J0343-DR-XL,Western Dress,XL,B0982Z1994,,0,,,CHENNAI,TAMIL NADU,600088,IN,FALSE
899,403-0373263-7181928,06-15-22,Shipped,Amazon,Amazon.in,Expedited,SET098,SET098-KR-PP-S,Set,S,B07X3KSDT3,Shipped,1,INR,696,HYDERABAD,TELANGANA,500049,IN,FALSE
900,405-3139781-4240349,06-14-22,Shipped,Amazon,Amazon.in,Expedited,SET278,SET278-KR-NP-S,Set,S,B0983F2ZJW,Shipped,1,INR,1432,MORBI,Gujarat,363641,IN,FALSE
901,404-4771108-9660348,06-13-22,Shipped,Amazon,Amazon.in,Expedited,JNE3294,JNE3294-KR-XXL,kurta,XXL,B07R41S1YG,Shipped,1,INR,432,CHENNAI,TAMIL NADU,600106,IN,FALSE
902,407-4616863-5212363,06-12-2022,Shipped,Amazon,Amazon.in,Expedited,SET363,SET363-KR-NP-M,Set,M,B09TH8L9PW,Shipped,1,INR,1338,Jorhat,ASSAM,785001,IN,FALSE
903,405-5863149-6577918,06-11-2022,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XS,Set,XS,B09NQ4DD29,Shipped,1,INR,597,Bantwal,KARNATAKA,574211,IN,FALSE
904,405-5863149-6577918,06-10-2022,Shipped,Amazon,Amazon.in,Expedited,SET265,SET265-KR-NP-XS,Set,XS,B0983BR8XF,Shipped,1,INR,888,Bantwal,KARNATAKA,574211,IN,FALSE
905,406-7524766-1454768,06-09-2022,Shipped,Amazon,Amazon.in,Expedited,SET282,SET282-KR-PP-XXXL,Set,3XL,B09CTFP96V,Shipped,1,INR,1033,SECUNDERABAD,TELANGANA,500009,IN,FALSE
906,408-6818789-4965132,06-08-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXL,kurta,XXL,B082W8RWN1,Shipped,1,INR,376,GUWAHATI,ASSAM,781035,IN,FALSE
907,402-1038454-4297969,06-07-2022,Shipped,Amazon,Amazon.in,Expedited,J0414,J0414-DR-XXXL,Western Dress,3XL,B09TY2DQ8G,Shipped,1,INR,885,NOIDA,UTTAR PRADESH,201303,IN,FALSE
908,408-8100357-3585904,06-06-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3506,JNE3506-KR-XXL,kurta,XXL,B08WQCD1RK,Shipped,1,INR,635,GANJAM,ODISHA,761209,IN,FALSE
909,402-4372312-4448367,06-05-2022,Cancelled,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-M,Set,M,B09NQ4NM75,Unshipped,1,INR,597,DEWAS,MADHYA PRADESH,455001,IN,FALSE
910,406-3745473-8633147,06-04-2022,Shipped,Amazon,Amazon.in,Expedited,PJNE3252,PJNE3252-KR-N-6XL,kurta,6XL,B09LD24932,Shipped,1,INR,563,PUNE,MAHARASHTRA,411040,IN,FALSE
911,403-1140011-7398736,06-03-2022,Shipped,Amazon,Amazon.in,Expedited,MEN5001,MEN5001-KR-M,kurta,M,B08YYTH8N5,Shipped,1,INR,499,PATNA,BIHAR,800003,IN,FALSE
912,403-1140011-7398736,06-02-2022,Shipped,Amazon,Amazon.in,Expedited,MEN5022,MEN5022-KR-M,kurta,M,B08YYV8NZL,Shipped,1,INR,549,PATNA,BIHAR,800003,IN,FALSE
913,403-1140011-7398736,06-01-2022,Shipped,Amazon,Amazon.in,Expedited,MEN5023,MEN5023-KR-M,kurta,M,B08YZ1B283,Shipped,1,INR,549,PATNA,BIHAR,800003,IN,FALSE
914,403-1140011-7398736,04-30-22,Shipped,Amazon,Amazon.in,Expedited,MEN5030,MEN5030-KR-M,kurta,M,B08YYSPMPN,Shipped,1,INR,452,PATNA,BIHAR,800003,IN,FALSE
915,171-2789156-5817163,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5003,MEN5003-KR-XXXL,kurta,3XL,B08YZ45DTV,Shipped,1,INR,449,NAGAUR,RAJASTHAN,342037,IN,FALSE
916,404-9605291-9790766,04-28-22,Shipped,Amazon,Amazon.in,Expedited,JNE3160,JNE3160-KR-G-XXL,kurta,XXL,B07K44CD3P,Shipped,1,INR,685,KANPUR,UTTAR PRADESH,209864,IN,FALSE
917,408-9259634-7565152,04-27-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3660,JNE3660-TP-N-S,Top,S,B08ZHFVV6F,Shipped,1,INR,391,NEYYATTINKARA,KERALA,695122,IN,FALSE
918,171-2120512-6643534,04-26-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-S,kurta,S,B081WX4G4Q,Shipped,1,INR,399,CHITTOOR,ANDHRA PRADESH,517001,IN,FALSE
919,408-7767023-9733103,04-25-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-M,Set,M,B09NQ4NM75,Shipped,1,INR,597,BENGALURU,KARNATAKA,560067,IN,FALSE
920,402-6159360-3192305,04-24-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3407,JNE3407-KR-S,kurta,S,B0893DLLWX,Shipped,1,INR,249,COIMBATORE,TAMIL NADU,641049,IN,FALSE
921,406-4919920-0965963,04-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET359,SET359-KR-NP-L,Set,L,B09RKFJ94S,Shipped,1,INR,1099,MUMBAI,MAHARASHTRA,400012,IN,FALSE
922,402-5821417-6985934,04-22-22,Shipped,Amazon,Amazon.in,Expedited,J0377,J0377-SKD-XXXL,Set,3XL,B09QJ3VNR7,Shipped,1,INR,1099,SILIGURI,WEST BENGAL,734013,IN,FALSE
923,406-7489606-3781934,04-21-22,Shipped,Amazon,Amazon.in,Expedited,JNE3818,JNE3818-KR-XXL,kurta,XXL,B09LTY88GR,Shipped,1,INR,499,KUSHALANAGARA,KARNATAKA,571234,IN,FALSE
924,408-4543593-8672326,04-20-22,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-L,Western Dress,L,B099NRCT7B,Shipped,1,INR,744,kolkata,WEST BENGAL,700008,IN,FALSE
925,404-3628070-0647500,04-19-22,Cancelled,Merchant,Amazon.in,Standard,JNE3412,JNE3412-KR-XXL,kurta,XXL,B0893DHZYM,,0,INR,399.05,Chennai,TAMIL NADU,603112,IN,FALSE
926,404-3628070-0647500,04-18-22,Cancelled,Merchant,Amazon.in,Standard,JNE3757,JNE3757-KR-XXL,kurta,XXL,B099NPK5DS,,0,INR,463.81,Chennai,TAMIL NADU,603112,IN,FALSE
927,404-0691443-7069131,04-17-22,Shipped,Amazon,Amazon.in,Expedited,JNE3741,JNE3741-KR-XXL,kurta,XXL,B099FBTWW1,Shipped,1,INR,432,Chennai,TAMIL NADU,603112,IN,FALSE
928,403-0467296-2575536,04-16-22,Shipped,Amazon,Amazon.in,Expedited,J0301,J0301-TP-M,Top,M,B099S9DTR2,Shipped,1,INR,463,SIMLAPAL,WEST BENGAL,722151,IN,FALSE
929,408-3531277-4885962,04-15-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3660,JNE3660-TP-N-S,Top,S,B08ZHFVV6F,Cancelled,0,,,NEYYATTINKARA,KERALA,695122,IN,FALSE
930,408-6069754-7397924,04-14-22,Shipped,Amazon,Amazon.in,Standard,JNE3805,JNE3805-KR-S,kurta,S,B09K3T9XRW,Shipped,1,INR,0,NARKATIAGANJ,BIHAR,845455,IN,FALSE
931,408-0391714-9281921,04-13-22,Cancelled,Merchant,Amazon.in,Standard,J0341,J0341-DR-XL,Western Dress,XL,B099NQJZPQ,,0,,,NASHIK,MAHARASHTRA,422101,IN,FALSE
932,408-3692922-9946738,04-12-2022,Shipped,Amazon,Amazon.in,Expedited,J0308,J0308-DR-XXXL,Western Dress,3XL,B099NTV5ZV,Shipped,1,INR,665,"Wagholi, PUNE",MAHARASHTRA,412207,IN,FALSE
933,171-7935921-7575568,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,SET184,SET184-KR-PP-S,Set,S,B08W9PN5YX,Shipped,1,INR,563,KOHIMA,NAGALAND,797001,IN,FALSE
934,408-2026538-7845958,04-10-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3568,JNE3568-KR-XL,kurta,XL,B08KS2BCHS,Shipped,1,INR,399,JALANDHAR,PUNJAB,144008,IN,FALSE
935,403-2026715-3949910,04-09-2022,Shipped,Amazon,Amazon.in,Expedited,SET344,SET344-KR-NP-XL,Set,XL,B09QJ57BL6,Shipped,1,INR,968,Ghaziabad,UTTAR PRADESH,201012,IN,FALSE
936,404-4599488-8213952,04-08-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3825,JNE3825-KR-M,kurta,M,B09LV2CTYL,Shipped,1,INR,474,BENGALURU,KARNATAKA,560087,IN,FALSE
937,S02-5278980-4327051,04-07-2022,Shipped,Amazon,Non-Amazon,Standard,BL017,BL017-63BLACK,Blouse,Free,B077Z7WDXN,Unshipped,15,,,Surat,Gujarat,394210,IN,FALSE
938,171-5599779-6322751,04-06-2022,Cancelled,Merchant,Amazon.in,Standard,PJNE3068,PJNE3068-KR-6XL,kurta,6XL,B09M76SVFW,,0,INR,659.05,PUNE,MAHARASHTRA,411040,IN,FALSE
939,171-2550230-3805124,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0098,J0098-TP-XXL,Top,XXL,B092D3D5BL,Shipped,1,INR,413,THANE (W),MAHARASHTRA,400601,IN,FALSE
940,402-5852450-2129941,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE2171,JNE2171-KR-437-S,kurta,S,B079WZ263P,Shipped,1,INR,495,CHENNAI,TAMIL NADU,600125,IN,FALSE
941,405-3054995-4312360,04-03-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3802,JNE3802-KR-L,kurta,L,B09K3THDTH,Shipped,1,INR,459,MYSURU,KARNATAKA,570023,IN,FALSE
942,407-2538775-7502719,04-02-2022,Shipped,Amazon,Amazon.in,Expedited,PJNE3399,PJNE3399-KR-N-4XL,kurta,4XL,B09LD3V5V3,Shipped,1,INR,486,PUNE,MAHARASHTRA,411037,IN,FALSE
943,406-1981446-7471514,04-01-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET377,SET377-KR-NP-M,Set,M,B09TZV23QS,Shipped,1,INR,1238,NEW DELHI,DELHI,110052,IN,FALSE
944,408-4235910-6012362,03-31-22,Shipped,Amazon,Amazon.in,Expedited,J0349,J0349-SET-XL,Set,XL,B099NK1G2C,Shipped,1,INR,801,PORVORIM,GOA,403501,IN,FALSE
945,171-9839922-3832357,05-31-22,Shipped,Amazon,Amazon.in,Expedited,PJNE3440,PJNE3440-KR-N-5XL,kurta,5XL,B09LD1P9KP,Shipped,1,INR,527,PUNE,MAHARASHTRA,411040,IN,FALSE
946,405-9808686-6294763,05-30-22,Shipped,Amazon,Amazon.in,Expedited,J0301,J0301-TP-L,Top,L,B099S6795L,Shipped,1,INR,493,AHMEDABAD,Gujarat,380015,IN,FALSE
947,408-8489677-5577933,05-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5004,MEN5004-KR-XL,kurta,XL,B08YZ19332,Shipped,1,INR,0,NOIDA,UTTAR PRADESH,201304,IN,FALSE
948,402-5550488-9916304,05-28-22,Cancelled,Merchant,Amazon.in,Standard,JNE3579,JNE3579-KR-L,kurta,L,B08QGL9C1P,,0,INR,280.95,Hyderabad,TELANGANA,500016,IN,FALSE
949,408-6369127-2887567,05-27-22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XL,Set,XL,B08XQBF1G4,Shipped,1,INR,788,Vasai,MAHARASHTRA,401201,IN,FALSE
950,171-0113406-2293163,05-26-22,Cancelled,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-M,Set,M,B09KXV4BN8,Unshipped,1,INR,626,GHAZIABAD,UTTAR PRADESH,201014,IN,FALSE
951,403-8565647-0953102,05-25-22,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-M,kurta,M,B082W8F8P3,Shipped,1,INR,376,GUWAHATI,ASSAM,781011,IN,FALSE
952,406-9957971-2569147,05-24-22,Shipped,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-XXXL,kurta,3XL,B0828PD16L,Shipped,1,INR,471,SANGLI,MAHARASHTRA,416416,IN,FALSE
953,406-1092108-2639512,05-23-22,Shipped,Amazon,Amazon.in,Expedited,J0139,J0139-KR-XXL,kurta,XXL,B091XYDRMV,Shipped,1,INR,399,VADODARA,Gujarat,390010,IN,FALSE
954,402-3270101-7657904,05-22-22,Cancelled,Merchant,Amazon.in,Standard,MEN5006,MEN5006-KR-L,kurta,L,B08YYR13RX,,0,INR,452.38,COIMBATORE,TAMIL NADU,641006,IN,FALSE
955,402-7078622-5609155,05-21-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0285,J0285-SKD-S,Set,S,B08QGJ32WW,Shipped,1,INR,1432,KOTTAYAM,KERALA,686020,IN,FALSE
956,171-7678731-3568339,05-20-22,Cancelled,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-L,Set,L,B09NQ4XYV9,Cancelled,0,,,BENGALURU,KARNATAKA,560100,IN,FALSE
957,408-7206307-2384358,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XS,Western Dress,XS,B09SDY9SQ6,Shipped,1,INR,725,DHARMADOM,KERALA,670661,IN,FALSE
958,407-5830946-0458753,05-18-22,Shipped,Amazon,Amazon.in,Expedited,JNE3724,JNE3724-KR-XL,kurta,XL,B097ZZZ37J,Shipped,1,INR,499,MUMBAI,MAHARASHTRA,400037,IN,FALSE
959,171-3016563-0593956,05-17-22,Shipped,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-XXXL,kurta,3XL,B0828PD16L,Shipped,1,INR,471,NEW DELHI,DELHI,110045,IN,FALSE
960,404-3252605-4011545,05-16-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-XL,kurta,XL,B08WPZ1N4Z,Cancelled,0,,,VASAI VIRAR,MAHARASHTRA,401208,IN,FALSE
961,171-1148440-5117161,05-15-22,Cancelled,Amazon,Amazon.in,Expedited,NW037,NW037-TP-SR-L,Set,L,B099NPC16D,Unshipped,1,INR,449,PUNE,MAHARASHTRA,411028,IN,FALSE
962,171-7636697-5689908,05-14-22,Shipped,Amazon,Amazon.in,Expedited,SET288,SET288-KR-NP-XXXL,Set,3XL,B09M6STTBC,Shipped,1,INR,684,GWALIOR,MADHYA PRADESH,474001,IN,FALSE
963,408-1336273-5938748,05-13-22,Shipped,Amazon,Amazon.in,Expedited,J0334,J0334-TP-S,Top,S,B0986Y2KBV,Shipped,1,INR,545,LUDHIANA,PUNJAB,141008,IN,FALSE
964,406-3815399-6450709,05-12-2022,Shipped,Amazon,Amazon.in,Expedited,J0334,J0334-TP-S,Top,S,B0986Y2KBV,Shipped,1,INR,545,NATHDWARA,RAJASTHAN,313301,IN,FALSE
965,171-9638653-2292340,05-11-2022,Shipped,Amazon,Amazon.in,Expedited,BL001,BL001-50PINK,Blouse,Free,B077Z7WHCB,Shipped,1,INR,419,Varanasi,UTTAR PRADESH,221002,IN,FALSE
966,403-7879236-4794741,05-10-2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-M,kurta,M,B082W8F8P3,Cancelled,0,,,GUWAHATI,ASSAM,781011,IN,FALSE
967,406-4110471-9710751,05-09-2022,Shipped,Amazon,Amazon.in,Expedited,SET098,SET098-KR-PP-XXL,Set,XXL,B07X3JWM6Y,Shipped,1,INR,696,ULLAL,KARNATAKA,575018,IN,FALSE
968,408-5598612-8613920,05-08-2022,Cancelled,Amazon,Amazon.in,Expedited,J0334,J0334-TP-S,Top,S,B0986Y2KBV,Cancelled,0,,,LUDHIANA,PUNJAB,141008,IN,FALSE
969,404-3475672-0623516,05-07-2022,Cancelled,Amazon,Amazon.in,Expedited,SET388,SET388-KR-NP-XXXL,Set,3XL,B09QJMF9YB,Cancelled,0,,,Haldwani,UTTARAKHAND,263139,IN,FALSE
970,403-0708193-0609948,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3440,JNE3440-KR-N-XS,kurta,XS,B09HMY3YLT,Shipped,1,INR,399,NANDED WAGHALA,MAHARASHTRA,431606,IN,FALSE
971,402-6638943-7023558,05-05-2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,NW034,NW034-TP-PJ-XXXL,Set,3XL,B09M76KXC7,Shipped,1,INR,613,NEW DELHI,DELHI,110074,IN,FALSE
972,405-1047044-2461167,05-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXXL,Set,3XL,B0894Y3VBB,Shipped,1,INR,654,BENGALURU,KARNATAKA,560024,IN,FALSE
973,403-4121872-9661935,05-03-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3639,JNE3639-TP-N-XL,Top,XL,B08ZHRYMZD,Shipped,1,INR,487,NEW DELHI,DELHI,110092,IN,FALSE
974,407-0341499-2477170,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,J0343,J0343-DR-XXL,Western Dress,XXL,B09831TPR5,Shipped,1,INR,744,Sangareddy District,TELANGANA,502345,IN,FALSE
975,402-7081372-1053905,05-01-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5028,MEN5028-KR-XL,kurta,XL,B08YYTL6BX,Shipped,1,INR,499,NAGPUR,MAHARASHTRA,440007,IN,FALSE
976,402-7081372-1053905,06-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5011,MEN5011-KR-XL,kurta,XL,B08YZ1RHHJ,Shipped,1,INR,499,NAGPUR,MAHARASHTRA,440007,IN,FALSE
977,403-8349155-2308363,06-28-22,Shipped,Amazon,Amazon.in,Expedited,JNE3718,JNE3718-KR-L,kurta,L,B099FD9VJ9,Shipped,1,INR,406,HYDERABAD,TELANGANA,500079,IN,FALSE
978,403-8349155-2308363,06-27-22,Shipped,Amazon,Amazon.in,Expedited,SET266,SET266-KR-NP-L,Set,L,B09BQLCM88,Shipped,1,INR,737,HYDERABAD,TELANGANA,500079,IN,FALSE
979,403-3794902-2627533,06-26-22,Shipped,Amazon,Amazon.in,Expedited,SET048,SET048-KR-NP-L,Set,L,B07MY36V38,Shipped,1,INR,648,HYDERABAD,TELANGANA,500079,IN,FALSE
980,403-8342497-0727510,06-25-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0210,J0210-DR-XL,Ethnic Dress,XL,B098322SHW,Shipped,1,INR,783,HYDERABAD,TELANGANA,500075,IN,FALSE
981,403-5686295-0611519,06-24-22,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-XL,Western Dress,XL,B099NQJZPQ,Shipped,1,INR,744,HYDERABAD,TELANGANA,500075,IN,FALSE
